,id,title,label
8247,16368,investigating the relevance of sponsored results for web ecommerce queries,0
8248,16369,learning transportation mode from raw gps data for geographic applications on the web,0
8249,16370,a type and effect system for atomicity,3
8250,16371,an analysis of the structural dynamic and temporal aspects of semantic data models,1
8251,16372,a knowledge based software information system,2
8252,16373,reasoning under inconsistency the forgotten connective,2
8253,16374,matrix bit loaded a scalable lightweight join query processor for rdf data,0
8254,16375,version management of composite objects in cad databases,1
8255,16380,clone detection in automotive model based development,3
8256,16382,xel extended ephemeral logging for log storage management,0
8257,16383,gender differences in personality components of computer science students a test of hollands congruence hypothesis,3
8258,16387,the analysis and comparison of scheduling controls in concurrent languages through classification,3
8259,16391,nominal system t,3
8260,16394,within problem learning for efficient lower bound computation in max sat solving,2
8261,16397,data stream management for historical xml data,1
8262,16398,a stream centric approach towards security and privacy in data stream environments,1
8263,16399,a recursive algebra and query optimization for nested relations,1
8264,16407,adaptive functional programming,3
8265,16408,design early considered harmful graduated exposure to complexity and structure based on levels of cognitive development,3
8266,16412,fitting models to distributed representations of vision,2
8267,16413,learning graph walk based similarity measures for parsed text,4
8268,16415,towards domain independent argumentative zoning evidence from chemistry and computational linguistics,4
8269,16419,query evaluation using overlapping views completeness and efficiency,1
8270,16421,partial matchmaking using approximate subsumption,2
8271,16424,partial orders for document representation a new methodology for combining document features,0
8272,16425,an improved feedback approach using relevant local posts for blog feed retrieval,0
8273,16428,dimensionality reduction and generalization,2
8274,16431,a polynomial parsing algorithm for the topological model synchronizing constituent and dependency grammars illustrated by german word order phenomena,4
8275,16434,domain adaptation for statistical machine translation with domain dictionary and monolingual corpora,4
8276,16436,a temporal model and query language for er databases,1
8277,16438,bounding the false discovery rate in local bayesian network learning,2
8278,16441,curriculum learning,2
8279,16443,difference unification,2
8280,16445,elimination of view and redundant variables in a sql like database language for extended nf2 structures,1
8281,16447,twicpen hand held scanner and translation software for non native readers,4
8282,16448,set oriented constructs from rete rule bases to database systems,1
8283,16451,performance analysis of distributed commit protocols,1
8284,16452,defeasible inclusions in low complexity dls preliminary notes,2
8285,16456,improving search strategies an experiment in best first parsing,4
8286,16457,using static single assignment form to improve flow insensitive pointer analysis,3
8287,16459,supporting multiple view maintenance policies,1
8288,16460,textmole text mining operations library and environment,3
8289,16467,reconstructive explanation explanation as complex problem solving,2
8290,16468,web service derivatives,0
8291,16469,exploiting background knowledge to build reference sets for information extraction,2
8292,16470,exploiting inference rules to compute lower bounds for max sat solving,2
8293,16471,usefulness of hyperlink structure for query biased topic distillation,0
8294,16472,proving that programs eventually do something good,3
8295,16474,a modular tool kit for knowledge management,2
8296,16476,the hyspirit retrieval platform,0
8297,16477,performance evaluation of relational databases in a corporate environment,1
8298,16478,semantic components enhance retrieval of domain specific documents,0
8299,16480,memory management during run generation in external sorting,1
8300,16483,efficiency robustness and accuracy in picky chart parsing,4
8301,16484,storage assignment optimizations to generate compact and efficient code on embedded dsps,3
8302,16486,cssv towards a realistic tool for statically detecting all buffer overflows in c,3
